qpoint_index branchID frequency groupVel_x groupVel_y groupVel_z DOS gruneisen_param
Max bandID: 6
Max qpoint index: 1728
1286 6 26.1958688767 -26.5214363 33.5919954 -30.6592668 0.0000000000 0.0000000000
1287 1 9.1043345291 -14.3344880 -83.7914650 1.7902019 0.0000000000 0.0000000000
1287 2 11.5145751361 -66.2890292 -70.9900705 68.0972800 0.0000000000 0.0000000000
1287 3 14.9637793736 63.6000304 -50.8688424 46.4488025 0.0000000000 0.0000000000
1287 4 22.5418455570 4.3861050 2.9642116 -12.4076211 0.0000000000 0.0000000000
1287 5 23.0933459133 -0.4513232 5.2765803 -0.2916680 0.0000000000 0.0000000000
1287 6 25.9497521106 -12.9253758 19.5235704 -13.0264327 0.0000000000 0.0000000000
1288 1 9.9630656891 0.0000000 -73.5138654 -6.9657817 0.0000000000 0.0000000000
1288 2 13.2027056307 0.0000000 -46.0527362 61.8029646 0.0000000000 0.0000000000
1288 3 15.3884020689 0.0000000 -30.7561048 27.0399416 0.0000000000 0.0000000000
1288 4 22.4017137215 0.0000000 5.0622159 -4.5789160 0.0000000000 0.0000000000
1288 5 22.9247107228 0.0000000 14.2027039 -13.8702286 0.0000000000 0.0000000000
1288 6 25.6947168826 0.0000000 17.9764695 -11.1330703 0.0000000000 0.0000000000
1289 1 10.4478472986 17.8098374 -62.7936630 -15.0639318 0.0000000000 0.0000000000
1289 2 13.5521784823 57.5155180 -15.6441790 14.2008093 0.0000000000 0.0000000000
1289 3 16.0939871715 -25.9144059 -8.8848279 28.0710470 0.0000000000 0.0000000000
1289 4 22.2877964828 -7.0820785 15.9672274 -0.5271497 0.0000000000 0.0000000000
1289 5 22.6963510021 -3.3898340 -2.1974362 -13.8362416 0.0000000000 0.0000000000
1289 6 25.4447261979 0.9630844 8.0915757 -7.3477342 0.0000000000 0.0000000000
1290 1 10.6040067460 32.0417515 -52.2850524 -18.3411084 0.0000000000 0.0000000000
1290 2 12.8939439215 55.4782104 14.1729071 -24.8709997 0.0000000000 0.0000000000
1290 3 16.3927279531 30.9110543 1.3448640 25.1431531 0.0000000000 0.0000000000
1290 4 22.3697094819 -18.3310970 4.9076715 10.9234836 0.0000000000 0.0000000000
1290 5 22.7338230152 -9.4925530 -8.6541268 -5.6412807 0.0000000000 0.0000000000
1290 6 25.3960665274 -11.6899992 -0.5216151 -4.5947703 0.0000000000 0.0000000000
1291 1 10.4807465228 48.0517137 -38.8621753 -18.5087576 0.0000000000 0.0000000000
1291 2 11.7194578952 51.7053876 31.3439012 -49.0769222 0.0000000000 0.0000000000
1291 3 15.9875368355 91.9638157 -0.6279392 21.9890023 0.0000000000 0.0000000000
1291 4 22.6105821087 -11.5709956 2.2896990 8.4352475 0.0000000000 0.0000000000
1291 5 22.8947595506 -14.4292769 -2.3107580 -2.9681226 0.0000000000 0.0000000000
1291 6 25.6291962408 -33.2743736 -3.8823173 2.8490440 0.0000000000 0.0000000000
1292 1 9.9747975085 68.0504451 0.0000000 -14.4737899 0.0000000000 0.0000000000
1292 2 10.3964351631 58.4867560 0.0000000 -54.1464980 0.0000000000 0.0000000000
1292 3 15.0401880119 130.9007091 0.0000000 13.5791722 0.0000000000 0.0000000000
1292 4 22.7503642199 -8.6311312 0.0000000 4.6453939 0.0000000000 0.0000000000
1292 5 22.9272781399 -6.4408169 0.0000000 -9.9981067 0.0000000000 0.0000000000
1292 6 26.2047721076 -53.5123520 0.0000000 16.6338898 0.0000000000 0.0000000000
1293 1 9.0957665245 73.6432840 2.6635907 2.6635907 0.0000000000 0.0000000000
1293 2 9.4766659472 82.2999163 -32.5536672 -32.5536672 0.0000000000 0.0000000000
1293 3 13.6868064841 147.1782348 -6.5204394 -6.5204394 0.0000000000 0.0000000000
1293 4 22.8413857794 -3.3573227 -2.5620399 -2.5620399 0.0000000000 0.0000000000
1293 5 22.8875810879 -5.8234553 -5.0554176 -5.0554176 0.0000000000 0.0000000000
1293 6 26.9312084347 -63.4494248 19.2164894 19.2164894 0.0000000000 0.0000000000
1294 1 8.1859373002 107.2478420 8.1230438 0.0000000 0.0000000000 0.0000000000
1294 2 8.9717291567 80.5541536 -56.7605293 0.0000000 0.0000000000 0.0000000000
1294 3 12.2956784555 131.9797213 -30.6613376 0.0000000 0.0000000000 0.0000000000
1294 4 22.8939974210 -5.2470926 -0.0901515 0.0000000 0.0000000000 0.0000000000
1294 5 23.0179113153 -8.3836678 -11.2667559 0.0000000 0.0000000000 0.0000000000
1294 6 27.3196203861 -52.3792659 42.6264922 0.0000000 0.0000000000 0.0000000000
1295 1 6.9815886217 113.3361146 -3.4966385 7.5723447 0.0000000000 0.0000000000
1295 2 8.4241001955 99.8034697 -67.7604509 -58.5821036 0.0000000000 0.0000000000
1295 3 12.1273025447 87.0463818 -68.4346595 84.7048138 0.0000000000 0.0000000000
1295 4 22.9050056370 -4.9084672 10.0128977 1.1260922 0.0000000000 0.0000000000
1295 5 23.1857865364 -10.7278489 -0.1657638 -5.8136904 0.0000000000 0.0000000000
1295 6 27.2641612231 -47.3642244 44.2205769 -11.9535385 0.0000000000 0.0000000000
1296 1 6.4674816269 56.1418230 -56.1418230 14.5332676 0.0000000000 0.0000000000
1296 2 7.5488756804 78.0788377 -78.0788377 -64.6394727 0.0000000000 0.0000000000
1296 3 13.1158078220 83.1493551 -83.1493551 111.8543684 0.0000000000 0.0000000000
1296 4 22.8659184480 -8.7109920 8.7109920 0.2010835 0.0000000000 0.0000000000
1296 5 23.0864555380 -1.0767388 1.0767388 -15.3348235 0.0000000000 0.0000000000
1296 6 27.1830667877 -55.7131254 55.7131254 -20.7631322 0.0000000000 0.0000000000
1297 1 5.8377407066 43.3353735 -43.3353735 43.3353735 0.0000000000 0.0000000000
1297 2 5.9742919612 41.7093724 -41.7093724 41.7093724 0.0000000000 0.0000000000
1297 3 12.2081696049 111.1180795 -111.1180795 111.1180795 0.0000000000 0.0000000000
1297 4 22.9707542918 -6.2257035 6.2257035 -6.2257035 0.0000000000 0.0000000000
1297 5 23.0055640736 -6.3734158 6.3734158 -6.3734158 0.0000000000 0.0000000000
1297 6 27.9933465618 -43.3380903 43.3380903 -43.3380903 0.0000000000 0.0000000000
1298 1 6.5005443121 14.4924356 -52.5366709 52.5366709 0.0000000000 0.0000000000
1298 2 7.4866860240 -66.7021184 -79.3814136 79.3814136 0.0000000000 0.0000000000
1298 3 13.0611111611 112.5610528 -90.7010050 90.7010050 0.0000000000 0.0000000000
1298 4 22.8593000685 0.2992072 8.0343628 -8.0343628 0.0000000000 0.0000000000
1298 5 23.1057958137 -15.2564365 0.4473491 -0.4473491 0.0000000000 0.0000000000
1298 6 27.2078382949 -20.5847504 59.6115802 -59.6115802 0.0000000000 0.0000000000
1299 1 7.6155387832 -6.1202102 -55.6362499 55.6362499 0.0000000000 0.0000000000
1299 2 9.9493543061 -77.3390973 -80.4696609 80.4696609 0.0000000000 0.0000000000
1299 3 13.6931543715 82.7212037 -73.1066370 73.1066370 0.0000000000 0.0000000000
1299 4 22.6446905709 3.7084631 9.5467074 -9.5467074 0.0000000000 0.0000000000
1299 5 23.1407418696 -0.6690711 2.5949580 -2.5949580 0.0000000000 0.0000000000
1299 6 26.4169783861 -12.6918556 31.1060497 -31.1060497 0.0000000000 0.0000000000
1300 1 8.7029289475 0.0000000 -45.5078501 45.5078501 0.0000000000 0.0000000000
1300 2 11.9737053045 0.0000000 -72.6346143 72.6346143 0.0000000000 0.0000000000
1300 3 14.5257160305 0.0000000 -53.3209677 53.3209677 0.0000000000 0.0000000000
1300 4 22.4650648380 0.0000000 5.4948202 -5.4948202 0.0000000000 0.0000000000
1300 5 23.1077991725 0.0000000 2.0700237 -2.0700237 0.0000000000 0.0000000000
1300 6 26.0557232767 0.0000000 16.1114549 -16.1114549 0.0000000000 0.0000000000
1301 1 9.4210718784 15.8946502 -33.2584420 33.2584420 0.0000000000 0.0000000000
1301 2 12.8176874348 79.7681120 -54.4106410 54.4106410 0.0000000000 0.0000000000
1301 3 15.7522314365 -60.2715797 -27.7894635 27.7894635 0.0000000000 0.0000000000
1301 4 22.4041700075 -1.2058014 1.8451694 -1.8451694 0.0000000000 0.0000000000
1301 5 22.9466211069 -3.3346070 15.8147812 -15.8147812 0.0000000000 0.0000000000
1301 6 25.6873642494 8.7587075 13.8670975 -13.8670975 0.0000000000 0.0000000000
1302 1 9.7678619955 28.6394095 -24.1812362 24.1812362 0.0000000000 0.0000000000
1302 2 12.7515711090 93.3233955 -28.5029205 28.5029205 0.0000000000 0.0000000000
1302 3 16.4926695498 -27.4064543 4.6690915 -4.6690915 0.0000000000 0.0000000000
1302 4 22.4220418836 -4.4994915 -1.8403052 1.8403052 0.0000000000 0.0000000000
1302 5 22.7098439760 -14.8363958 10.6459471 -10.6459471 0.0000000000 0.0000000000
1302 6 25.4277981006 3.0234434 3.8138828 -3.8138828 0.0000000000 0.0000000000
1303 1 9.8378290925 40.6585044 -16.8930018 16.8930018 0.0000000000 0.0000000000
1303 2 12.1254159167 85.5482477 0.8265673 -0.8265673 0.0000000000 0.0000000000
1303 3 16.1287258342 43.4251656 18.3782810 -18.3782810 0.0000000000 0.0000000000
1303 4 22.5953866947 -13.6216527 -5.2515318 5.2515318 0.0000000000 0.0000000000
1303 5 22.8316935238 -17.6095457 -1.4163658 1.4163658 0.0000000000 0.0000000000
1303 6 25.5126545109 -16.4095047 -6.1353438 6.1353438 0.0000000000 0.0000000000
1304 1 9.6020590919 58.2670682 -9.1764557 9.1764557 0.0000000000 0.0000000000
1304 2 10.9694615156 79.3021773 29.3035988 -29.3035988 0.0000000000 0.0000000000
1304 3 15.0586287932 105.4021155 9.1671169 -9.1671169 0.0000000000 0.0000000000
1304 4 22.8165552691 -11.9482135 -1.1755461 1.1755461 0.0000000000 0.0000000000
1304 5 22.9575154570 -7.6423484 2.7085866 -2.7085866 0.0000000000 0.0000000000
1304 6 26.0232480293 -41.1218243 -15.1805680 15.1805680 0.0000000000 0.0000000000
1305 1 9.0480940848 74.1818551 -3.5157101 3.5157101 0.0000000000 0.0000000000
1305 2 9.4930107148 76.7004315 31.1125298 -31.1125298 0.0000000000 0.0000000000
1305 3 13.6540293226 146.4990454 3.9014587 -3.9014587 0.0000000000 0.0000000000
1305 4 22.8603120369 -3.4141349 2.8916324 -2.8916324 0.0000000000 0.0000000000
1305 5 22.8989402238 -2.7795845 7.0949054 -7.0949054 0.0000000000 0.0000000000
1305 6 26.9324338386 -63.5849106 -19.1278964 19.1278964 0.0000000000 0.0000000000
1306 1 8.2625461655 87.2508249 0.0000000 0.0000000 0.0000000000 0.0000000000
1306 2 8.3787654037 79.2806284 0.0000000 0.0000000 0.0000000000 0.0000000000
1306 3 11.9395067392 172.3093834 0.0000000 0.0000000 0.0000000000 0.0000000000
1306 4 22.8252717084 -4.4685359 0.0000000 0.0000000 0.0000000000 0.0000000000
1306 5 22.8675986740 -6.9371397 0.0000000 0.0000000 0.0000000000 0.0000000000
1306 6 27.8418310486 -61.1728244 0.0000000 0.0000000 0.0000000000 0.0000000000
1307 1 7.2862841270 100.9609400 0.3589753 -0.3589753 0.0000000000 0.0000000000
1307 2 7.4549464536 131.9998590 -0.6427798 0.6427798 0.0000000000 0.0000000000
1307 3 10.7468060319 141.2139268 -56.2127369 56.2127369 0.0000000000 0.0000000000
1307 4 22.9792700265 -13.0360965 1.0691564 -1.0691564 0.0000000000 0.0000000000
1307 5 23.0717556310 -18.9427681 -9.1300030 9.1300030 0.0000000000 0.0000000000
1307 6 28.0322526163 -32.8300230 23.4836082 -23.4836082 0.0000000000 0.0000000000
1308 1 6.0376255120 131.3502913 -12.0717904 12.0717904 0.0000000000 0.0000000000
1308 2 6.3423883899 95.7270843 -10.9482464 10.9482464 0.0000000000 0.0000000000
1308 3 11.2012916517 118.2316642 -104.0326380 104.0326380 0.0000000000 0.0000000000
1308 4 23.0252337926 -10.1315236 6.1171066 -6.1171066 0.0000000000 0.0000000000
1308 5 23.2230041122 -3.7346931 10.6194471 -10.6194471 0.0000000000 0.0000000000
1308 6 27.9823722305 -46.9118721 15.9005265 -15.9005265 0.0000000000 0.0000000000
1309 1 6.4674818637 56.1418181 -14.5332519 56.1418181 0.0000000000 0.0000000000
1309 2 7.5488757926 78.0788441 64.6394784 78.0788441 0.0000000000 0.0000000000
1309 3 13.1158077296 83.1493509 -111.8543737 83.1493509 0.0000000000 0.0000000000
1309 4 22.8659183804 -8.7109912 -0.2010877 -8.7109912 0.0000000000 0.0000000000
1309 5 23.0864555083 -1.0767413 15.3348229 -1.0767413 0.0000000000 0.0000000000
1309 6 27.1830668270 -55.7131230 20.7631330 -55.7131230 0.0000000000 0.0000000000
1310 1 7.2625809268 4.2643163 -4.2643163 76.8979309 0.0000000000 0.0000000000
1310 2 7.4657659513 -4.8224917 4.8224917 110.1604790 0.0000000000 0.0000000000
1310 3 14.0451837252 97.3049573 -97.3049573 72.2274389 0.0000000000 0.0000000000
1310 4 22.9351270663 -2.6583182 2.6583182 0.3735903 0.0000000000 0.0000000000
1310 5 22.9737746894 -8.2319595 8.2319595 1.5982009 0.0000000000 0.0000000000
1310 6 26.7530348656 -41.9379500 41.9379500 -61.3338715 0.0000000000 0.0000000000
1311 1 8.0464866671 -9.9169077 -1.4665587 87.3797422 0.0000000000 0.0000000000
1311 2 9.3240921584 -70.4410258 -46.1412273 97.8223807 0.0000000000 0.0000000000
1311 3 14.6016024532 92.8860362 -72.2013682 61.6612816 0.0000000000 0.0000000000
1311 4 22.7711494673 5.2383963 14.6497211 -2.0419787 0.0000000000 0.0000000000
1311 5 23.0916046899 -5.2896916 -2.3302056 -2.2930061 0.0000000000 0.0000000000
1311 6 26.1958688472 -26.5214388 30.6592650 -33.5919965 0.0000000000 0.0000000000
1312 1 9.1043345300 -14.3344888 -1.7902013 83.7914656 0.0000000000 0.0000000000
1312 2 11.5145751960 -66.2890286 -68.0972776 70.9900734 0.0000000000 0.0000000000
1312 3 14.9637793642 63.6000323 -46.4488016 50.8688422 0.0000000000 0.0000000000
1312 4 22.5418455551 4.3861054 12.4076206 -2.9642117 0.0000000000 0.0000000000
1312 5 23.0933458932 -0.4513239 0.2916670 -5.2765818 0.0000000000 0.0000000000
1312 6 25.9497521088 -12.9253764 13.0264324 -19.5235706 0.0000000000 0.0000000000
1313 1 9.9630656891 0.0000000 6.9657817 73.5138654 0.0000000000 0.0000000000
1313 2 13.2027056307 0.0000000 -61.8029646 46.0527362 0.0000000000 0.0000000000
1313 3 15.3884020689 0.0000000 -27.0399416 30.7561048 0.0000000000 0.0000000000
1313 4 22.4017137215 0.0000000 4.5789160 -5.0622159 0.0000000000 0.0000000000
1313 5 22.9247107228 0.0000000 13.8702286 -14.2027039 0.0000000000 0.0000000000
1313 6 25.6947168826 0.0000000 11.1330703 -17.9764695 0.0000000000 0.0000000000
1314 1 10.4478472860 17.8098373 15.0639307 62.7936618 0.0000000000 0.0000000000
1314 2 13.5521784320 57.5155186 -14.2008118 15.6441783 0.0000000000 0.0000000000
1314 3 16.0939871903 -25.9144050 -28.0710453 8.8848274 0.0000000000 0.0000000000
1314 4 22.2877964794 -7.0820784 0.5271501 -15.9672261 0.0000000000 0.0000000000
1314 5 22.6963510033 -3.3898334 13.8362413 2.1974350 0.0000000000 0.0000000000
1314 6 25.4447262200 0.9630830 7.3477347 -8.0915745 0.0000000000 0.0000000000
1315 1 10.6040067571 32.0417479 18.3411074 52.2850523 0.0000000000 0.0000000000
1315 2 12.8939439206 55.4782058 24.8709980 -14.1729058 0.0000000000 0.0000000000
1315 3 16.3927279473 30.9110547 -25.1431547 -1.3448634 0.0000000000 0.0000000000
1315 4 22.3697094820 -18.3310955 -10.9234825 -4.9076720 0.0000000000 0.0000000000
1315 5 22.7338229897 -9.4925514 5.6412806 8.6541258 0.0000000000 0.0000000000
1315 6 25.3960665496 -11.6899984 4.5947718 0.5216154 0.0000000000 0.0000000000
1316 1 10.4807465820 48.0517103 18.5087593 38.8621769 0.0000000000 0.0000000000
1316 2 11.7194579644 51.7053876 49.0769222 -31.3438982 0.0000000000 0.0000000000
1316 3 15.9875368793 91.9638126 -21.9890017 0.6279413 0.0000000000 0.0000000000
1316 4 22.6105820578 -11.5709935 -8.4352492 -2.2897018 0.0000000000 0.0000000000
1316 5 22.8947595156 -14.4292779 2.9681220 2.3107571 0.0000000000 0.0000000000
1316 6 25.6291962336 -33.2743716 -2.8490432 3.8823171 0.0000000000 0.0000000000
1317 1 9.9747975407 68.0504474 14.4737940 0.0000000 0.0000000000 0.0000000000
1317 2 10.3964352020 58.4867627 54.1464993 0.0000000 0.0000000000 0.0000000000
1317 3 15.0401880676 130.9007064 -13.5791680 0.0000000 0.0000000000 0.0000000000
1317 4 22.7503641780 -8.6311322 -4.6453960 0.0000000 0.0000000000 0.0000000000
1317 5 22.9272781405 -6.4408214 9.9981051 0.0000000 0.0000000000 0.0000000000
1317 6 26.2047720839 -53.5123498 -16.6338910 0.0000000 0.0000000000 0.0000000000
1318 1 9.0957663528 73.6432904 -2.6635953 -2.6635953 0.0000000000 0.0000000000
1318 2 9.4766660408 82.2999149 32.5536702 32.5536702 0.0000000000 0.0000000000
1318 3 13.6868065443 147.1782319 6.5204418 6.5204418 0.0000000000 0.0000000000
1318 4 22.8413858478 -3.3573246 2.5620417 2.5620417 0.0000000000 0.0000000000
1318 5 22.8875810541 -5.8234559 5.0554165 5.0554165 0.0000000000 0.0000000000
1318 6 26.9312083999 -63.4494230 -19.2164908 -19.2164908 0.0000000000 0.0000000000
1319 1 8.1859373994 107.2478314 0.0000000 -8.1230358 0.0000000000 0.0000000000
1319 2 8.9717290987 80.5541534 0.0000000 56.7605338 0.0000000000 0.0000000000
1319 3 12.2956785175 131.9797244 0.0000000 30.6613375 0.0000000000 0.0000000000
1319 4 22.8939973875 -5.2470926 0.0000000 0.0901470 0.0000000000 0.0000000000
1319 5 23.0179113464 -8.3836652 0.0000000 11.2667564 0.0000000000 0.0000000000
1319 6 27.3196203492 -52.3792668 0.0000000 -42.6264926 0.0000000000 0.0000000000
1320 1 6.9815888782 113.3361014 -7.5723335 3.4966442 0.0000000000 0.0000000000
1320 2 8.4241002779 99.8034703 58.5821020 67.7604615 0.0000000000 0.0000000000
1320 3 12.1273024626 87.0463849 -84.7048131 68.4346523 0.0000000000 0.0000000000
1320 4 22.9050055654 -4.9084649 -1.1260957 -10.0129003 0.0000000000 0.0000000000
1320 5 23.1857865170 -10.7278491 5.8136928 0.1657606 0.0000000000 0.0000000000
1320 6 27.2641612451 -47.3642255 11.9535364 -44.2205736 0.0000000000 0.0000000000
1321 1 7.6184699960 55.9362735 6.9117572 55.9362735 0.0000000000 0.0000000000
1321 2 9.9675813923 79.1113355 74.8874121 79.1113355 0.0000000000 0.0000000000
1321 3 13.5272053603 70.8371844 -90.8151295 70.8371844 0.0000000000 0.0000000000
1321 4 22.6436644746 -9.6451198 -3.9673321 -9.6451198 0.0000000000 0.0000000000
1321 5 23.1643881824 -0.1496165 4.1814517 -0.1496165 0.0000000000 0.0000000000
1321 6 26.4748518717 -31.1101905 14.0699758 -31.1101905 0.0000000000 0.0000000000
1322 1 8.0621985233 2.0387662 8.5525782 87.4169117 0.0000000000 0.0000000000
1322 2 9.3600801726 45.5846984 71.3344853 95.7447930 0.0000000000 0.0000000000
1322 3 14.5371384347 69.9127447 -97.7321945 62.4875144 0.0000000000 0.0000000000
1322 4 22.7700191749 -15.1978834 -5.0093801 -2.2601995 0.0000000000 0.0000000000
1322 5 23.0863297387 3.2264825 6.6088272 -0.0043475 0.0000000000 0.0000000000
1322 6 26.2196777740 -29.5397861 27.5942627 -35.1505660 0.0000000000 0.0000000000
1323 1 8.7534633392 -11.8608747 11.8608747 66.6657884 0.0000000000 0.0000000000
1323 2 9.9356953636 -19.5324262 19.5324262 121.4821721 0.0000000000 0.0000000000
1323 3 15.2603952104 69.4755376 -69.4755376 50.8348004 0.0000000000 0.0000000000
1323 4 22.8688689006 -3.8658470 3.8658470 -9.7618489 0.0000000000 0.0000000000
1323 5 22.9855571969 -1.9789989 1.9789989 -2.2437712 0.0000000000 0.0000000000
1323 6 25.8997038132 -25.9430344 25.9430344 -24.9715122 0.0000000000 0.0000000000
1324 1 9.6514175779 -36.6822991 -5.2502788 65.0895088 0.0000000000 0.0000000000
1324 2 11.3199608989 -32.3773337 -16.4482585 93.8904303 0.0000000000 0.0000000000
1324 3 15.6485559948 54.3321240 -35.7310666 43.2961091 0.0000000000 0.0000000000
1324 4 22.6684291496 3.4817039 11.3502849 -10.3026519 0.0000000000 0.0000000000
1324 5 22.9635507151 -5.1956925 -2.1801678 -10.4395662 0.0000000000 0.0000000000
1324 6 25.7157359039 -16.3917656 11.8125862 -18.8700436 0.0000000000 0.0000000000
1325 1 10.7038675706 -26.4690161 2.4566038 66.2420048 0.0000000000 0.0000000000
1325 2 12.7772707934 -33.1945068 -52.9069445 52.1192723 0.0000000000 0.0000000000
1325 3 15.7734231266 31.9704054 -3.4079528 30.1204595 0.0000000000 0.0000000000
1325 4 22.4012459964 4.6880634 9.6934839 -14.6974611 0.0000000000 0.0000000000
1325 5 22.8927903221 -3.7553758 4.3454655 -9.2838859 0.0000000000 0.0000000000
1325 6 25.5660211379 -5.5145433 4.3827419 -16.0497039 0.0000000000 0.0000000000
1326 1 11.3938801191 0.0000000 14.1697351 58.8713990 0.0000000000 0.0000000000
1326 2 13.8137626255 0.0000000 -27.8444858 15.1433085 0.0000000000 0.0000000000
1326 3 15.8223290997 0.0000000 -7.4378967 13.6182509 0.0000000000 0.0000000000
1326 4 22.0788113802 0.0000000 6.1982274 -21.1364926 0.0000000000 0.0000000000
1326 5 22.8355043784 0.0000000 5.1454230 4.9683254 0.0000000000 0.0000000000
1326 6 25.4330487549 0.0000000 3.6228338 -6.8223867 0.0000000000 0.0000000000
1327 1 11.6204126075 23.3952591 16.9542322 40.5760535 0.0000000000 0.0000000000
1327 2 13.5345258633 23.8307212 46.8943194 -10.1436768 0.0000000000 0.0000000000
1327 3 16.2162569859 12.2397769 -49.2236757 3.3962353 0.0000000000 0.0000000000
1327 4 22.0098013326 -14.7244399 -8.5852909 -7.0254564 0.0000000000 0.0000000000
1327 5 22.8504448447 0.6125910 5.0615111 6.5305260 0.0000000000 0.0000000000
1327 6 25.3682351895 -5.6107012 6.5989247 -0.7021978 0.0000000000 0.0000000000
1328 1 11.3619462200 40.6941696 13.5879025 0.0000000 0.0000000000 0.0000000000
1328 2 12.5430734159 28.8982410 69.2209043 0.0000000 0.0000000000 0.0000000000
1328 3 16.3994806192 55.8840744 -46.6396936 0.0000000 0.0000000000 0.0000000000
1328 4 22.3223049155 -21.2637219 -14.6767926 0.0000000 0.0000000000 0.0000000000
1328 5 22.8417589458 -3.7798519 4.8470180 0.0000000 0.0000000000 0.0000000000
1328 6 25.4108154612 -18.8654515 7.6346200 0.0000000 0.0000000000 0.0000000000
1329 1 10.5241854999 43.2922955 15.6331976 -34.7154182 0.0000000000 0.0000000000
1329 2 11.7288950332 51.6344339 48.0368929 30.4944348 0.0000000000 0.0000000000
1329 3 16.0028351339 89.5246067 -22.4064624 0.5613105 0.0000000000 0.0000000000
1329 4 22.5971932559 -10.1508530 -6.9791820 0.8485071 0.0000000000 0.0000000000
1329 5 22.8688064942 -11.9687222 3.7105497 -3.6031402 0.0000000000 0.0000000000
1329 6 25.6325099872 -33.3838838 -2.9152399 -3.4610429 0.0000000000 0.0000000000
1330 1 9.7249793921 59.8383543 -7.2064080 -7.2064080 0.0000000000 0.0000000000
1330 2 10.9777114712 80.3695670 26.8467739 26.8467739 0.0000000000 0.0000000000
1330 3 15.1232510505 101.9273623 10.1329497 10.1329497 0.0000000000 0.0000000000
1330 4 22.7644351780 -12.9614463 -1.9702932 -1.9702932 0.0000000000 0.0000000000
1330 5 22.9064677583 -6.9412326 3.0022811 3.0022811 0.0000000000 0.0000000000
1330 6 26.0272780825 -40.4655122 -14.9884016 -14.9884016 0.0000000000 0.0000000000
1331 1 9.1371800854 92.0932669 -14.1363175 1.6187705 0.0000000000 0.0000000000
1331 2 10.3025644260 87.5108370 -11.4059707 46.9435520 0.0000000000 0.0000000000
1331 3 14.0243872101 99.7452840 40.2445553 31.3402966 0.0000000000 0.0000000000
1331 4 22.7946074567 -8.5191490 3.9135462 -8.8535200 0.0000000000 0.0000000000
1331 5 23.0509853323 -5.9417652 -2.3121772 7.1963871 0.0000000000 0.0000000000
1331 6 26.3773549163 -39.3203591 -14.2845782 -27.8486958 0.0000000000 0.0000000000
1332 1 8.1678352660 100.5037718 0.0000000 10.0899777 0.0000000000 0.0000000000
1332 2 10.3632144574 75.4260632 0.0000000 76.0417055 0.0000000000 0.0000000000
1332 3 13.1571802134 90.2402743 0.0000000 56.4339064 0.0000000000 0.0000000000
1332 4 22.7049443901 -3.8053394 0.0000000 -15.9075439 0.0000000000 0.0000000000
1332 5 23.1626641974 -3.5432027 0.0000000 2.9471796 0.0000000000 0.0000000000
1332 6 26.5278006586 -33.6953684 0.0000000 -29.9141449 0.0000000000 0.0000000000
1333 1 8.7182355801 44.6805770 0.0000000 44.6805770 0.0000000000 0.0000000000
1333 2 11.9211632486 72.3474410 0.0000000 72.3474410 0.0000000000 0.0000000000
1333 3 14.4698118806 63.2838211 0.0000000 63.2838211 0.0000000000 0.0000000000
1333 4 22.4590227146 -5.2042146 0.0000000 -5.2042146 0.0000000000 0.0000000000
1333 5 23.1528891363 -5.3212344 0.0000000 -5.3212344 0.0000000000 0.0000000000
1333 6 26.0709811108 -18.3503421 0.0000000 -18.3503421 0.0000000000 0.0000000000
1334 1 9.0951677797 1.4535381 15.4162052 81.8322949 0.0000000000 0.0000000000
1334 2 11.4979922064 64.8243995 64.1929828 68.8016069 0.0000000000 0.0000000000
1334 3 14.9409996424 52.6624291 -66.0283400 59.7855221 0.0000000000 0.0000000000
1334 4 22.5487180645 -11.9524457 -4.4404261 -1.7172632 0.0000000000 0.0000000000
1334 5 23.1086832509 -2.0541933 1.7945782 -8.1624343 0.0000000000 0.0000000000
1334 6 25.9538205692 -13.7712829 13.7144629 -21.3878880 0.0000000000 0.0000000000
1335 1 9.6433827694 3.3996441 35.8935810 64.4775850 0.0000000000 0.0000000000
1335 2 11.3162088882 14.8933229 32.9064947 92.5322473 0.0000000000 0.0000000000
1335 3 15.6585802590 37.7191227 -54.2086430 46.3916814 0.0000000000 0.0000000000
1335 4 22.6557261612 -9.0302815 -3.1327123 -10.1915325 0.0000000000 0.0000000000
1335 5 22.9823174034 0.1224643 4.8882029 -11.8738297 0.0000000000 0.0000000000
1335 6 25.7087281615 -11.8701737 16.3831472 -18.7293329 0.0000000000 0.0000000000
1336 1 9.8782809411 -16.1736218 16.1736218 42.3047557 0.0000000000 0.0000000000
1336 2 12.1144011060 0.3927933 -0.3927933 87.8987182 0.0000000000 0.0000000000
1336 3 16.1850534444 16.9984406 -16.9984406 40.3163329 0.0000000000 0.0000000000
1336 4 22.5769769668 -5.5133838 5.5133838 -14.3912081 0.0000000000 0.0000000000
1336 5 22.7996839340 -0.0237193 0.0237193 -17.0217062 0.0000000000 0.0000000000
1336 6 25.5115087505 -6.3646677 6.3646677 -16.1911745 0.0000000000 0.0000000000
1337 1 10.6210968272 -49.0755660 -18.7561100 30.4134658 0.0000000000 0.0000000000
1337 2 12.9094005732 12.9428492 -23.8473421 57.1387017 0.0000000000 0.0000000000
1337 3 16.4020472288 3.1155638 25.7172057 29.9754924 0.0000000000 0.0000000000
1337 4 22.3722332703 3.7603527 9.6892088 -17.3202640 0.0000000000 0.0000000000
1337 5 22.7211991683 -9.5921038 -5.9931180 -9.5690504 0.0000000000 0.0000000000
1337 6 25.3841268809 -0.5112904 -3.8976854 -12.1461673 0.0000000000 0.0000000000
